PLAYER_ID,PLAYER_NAME,GAME_DATE,MATCHUP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,NBA_FANTASY_PTS,SEASON
1629029,Luka Dončić,2023-11-22T00:00:00,DAL @ LAL,38.75,30,12,8,2,0,0,0.385,0.25,0.875,-11,62.4,2023-24
1629029,Luka Dončić,2023-11-19T00:00:00,DAL vs. SAC,31.783333333333335,25,10,7,3,0,2,0.368,0.429,0.8,-14,54.5,2023-24
1629029,Luka Dončić,2023-11-18T00:00:00,DAL @ MIL,35.31666666666667,35,9,9,0,0,3,0.577,0.444,0.25,-17,56.3,2023-24
1629029,Luka Dončić,2023-11-15T00:00:00,DAL @ WAS,32.416666666666664,26,7,10,0,0,3,0.389,0.364,0.667,12,46.4,2023-24
1629029,Luka Dončić,2023-11-14T00:00:00,DAL @ NOP,26.25,16,2,2,0,0,8,0.313,0.6,0.6,-26,13.4,2023-24
1629029,Luka Dončić,2023-11-12T00:00:00,DAL @ NOP,27.983333333333334,30,4,9,1,0,2,0.611,0.444,0.8,14,49.3,2023-24
1629029,Luka Dončić,2023-11-10T00:00:00,DAL vs. LAC,31.683333333333334,44,6,6,1,0,1,0.81,0.667,1.0,32,62.2,2023-24
1629029,Luka Dončić,2023-11-08T00:00:00,DAL vs. TOR,38.4,31,7,8,4,1,4,0.423,0.2,0.7,-7,62.4,2023-24
1629029,Luka Dončić,2023-11-06T00:00:00,DAL @ ORL,35.15,29,3,6,2,0,6,0.529,0.5,1.0,7,41.6,2023-24
1629029,Luka Dončić,2023-11-05T00:00:00,DAL vs. CHA,36.416666666666664,23,12,9,0,1,4,0.421,0.111,0.857,3,49.9,2023-24
1629029,Luka Dončić,2023-11-03T00:00:00,DAL @ DEN,38.266666666666666,34,10,8,0,1,9,0.458,0.545,0.857,-4,52.0,2023-24
1629029,Luka Dončić,2023-11-01T00:00:00,DAL vs. CHI,40.055,18,7,10,2,1,6,0.313,0.125,0.778,11,44.4,2023-24
1629029,Luka Dončić,2023-10-30T00:00:00,DAL @ MEM,40.0,35,12,12,1,1,6,0.5,0.5,0.7,6,67.4,2023-24
1629029,Luka Dončić,2023-10-27T00:00:00,DAL vs. BKN,36.03,49,10,7,0,0,0,0.64,0.643,0.8,9,71.5,2023-24
1629029,Luka Dončić,2023-10-25T00:00:00,DAL @ SAS,34.24166666666667,33,13,10,2,0,4,0.52,0.273,0.571,4,65.6,2023-24
1629029,Luka Dončić,2025-04-11T00:00:00,LAL vs. HOU,31.11,39,8,7,1,0,4,0.684,0.556,0.571,15,58.1,2024-25
1629029,Luka Dončić,2025-04-09T00:00:00,LAL @ DAL,38.05,45,8,6,4,0,3,0.571,0.7,0.667,26,72.6,2024-25
1629029,Luka Dončić,2025-04-08T00:00:00,LAL @ OKC,31.0,23,3,5,0,1,3,0.467,0.429,0.857,6,34.1,2024-25
1629029,Luka Dončić,2025-04-06T00:00:00,LAL @ OKC,37.483333333333334,30,7,6,2,0,2,0.55,0.455,0.75,18,51.4,2024-25
1629029,Luka Dončić,2025-04-04T00:00:00,LAL vs. NOP,35.82333333333333,35,6,6,0,0,2,0.476,0.4,1.0,12,49.2,2024-25
1629029,Luka Dončić,2025-04-03T00:00:00,LAL vs. GSW,37.833333333333336,19,8,7,0,1,1,0.353,0.0,1.0,-3,41.1,2024-25
1629029,Luka Dončić,2025-03-31T00:00:00,LAL vs. HOU,38.03333333333333,20,6,9,2,0,3,0.375,0.143,0.778,7,43.7,2024-25
1629029,Luka Dončić,2025-03-29T00:00:00,LAL @ MEM,38.37166666666667,29,8,9,2,0,3,0.444,0.222,0.917,11,55.1,2024-25
1629029,Luka Dončić,2025-03-27T00:00:00,LAL @ CHI,38.166666666666664,25,10,8,2,1,1,0.364,0.333,0.833,-1,57.0,2024-25
1629029,Luka Dončić,2025-03-26T00:00:00,LAL @ IND,37.97,34,7,7,0,1,3,0.524,0.6,0.857,-16,52.9,2024-25
1629029,Luka Dončić,2025-03-24T00:00:00,LAL @ ORL,38.098333333333336,32,7,7,1,0,3,0.391,0.4,0.909,-9,50.9,2024-25
1629029,Luka Dončić,2025-03-22T00:00:00,LAL vs. CHI,31.566666666666666,34,8,6,0,0,7,0.556,0.615,0.75,-9,45.6,2024-25
1629029,Luka Dončić,2025-03-19T00:00:00,LAL vs. DEN,32.266666666666666,31,8,7,2,1,6,0.476,0.444,0.7,20,54.1,2024-25
1629029,Luka Dončić,2025-03-17T00:00:00,LAL vs. SAS,33.93333333333333,21,9,14,3,1,3,0.25,0.143,0.769,19,61.8,2024-25
1629029,Luka Dončić,2025-03-16T00:00:00,LAL vs. PHX,39.68333333333333,33,11,8,2,0,4,0.4,0.364,0.929,16,60.2,2024-25
1629029,Luka Dončić,2025-03-13T00:00:00,LAL @ MIL,35.666666666666664,45,11,3,2,1,6,0.519,0.538,0.833,-16,65.7,2024-25
1629029,Luka Dončić,2025-03-10T00:00:00,LAL @ BKN,41.3,22,12,12,2,0,5,0.308,0.3,0.75,3,55.4,2024-25
1629029,Luka Dončić,2025-03-08T00:00:00,LAL @ BOS,36.68833333333333,34,8,3,1,0,5,0.5,0.5,0.875,-19,46.1,2024-25
1629029,Luka Dončić,2025-03-06T00:00:00,LAL vs. NYK,43.25,32,7,12,4,0,5,0.391,0.333,0.833,16,65.4,2024-25
1629029,Luka Dončić,2025-03-04T00:00:00,LAL vs. NOP,34.11666666666667,30,8,15,1,1,5,0.474,0.462,0.545,37,63.1,2024-25
1629029,Luka Dončić,2025-03-02T00:00:00,LAL vs. LAC,36.96333333333333,29,6,9,2,0,6,0.529,0.417,0.667,19,49.7,2024-25
1629029,Luka Dončić,2025-02-28T00:00:00,LAL vs. LAC,35.09,31,2,5,3,0,6,0.409,0.333,0.909,-13,43.9,2024-25
1629029,Luka Dončić,2025-02-27T00:00:00,LAL vs. MIN,35.766666666666666,21,13,5,0,0,3,0.3,0.111,0.667,0,41.1,2024-25
1629029,Luka Dončić,2025-02-25T00:00:00,LAL vs. DAL,35.3,19,15,12,3,2,2,0.353,0.143,0.75,8,68.0,2024-25
1629029,Luka Dončić,2025-02-22T00:00:00,LAL @ DEN,30.633333333333333,32,10,7,4,1,1,0.455,0.444,1.0,20,68.5,2024-25
1629029,Luka Dončić,2025-02-19T00:00:00,LAL vs. CHA,33.221666666666664,14,11,8,1,0,6,0.278,0.111,0.75,13,36.2,2024-25
1629029,Luka Dončić,2025-02-12T00:00:00,LAL @ UTA,23.1,16,4,4,1,1,5,0.462,0.375,0.2,-19,27.8,2024-25
1629029,Luka Dončić,2025-02-10T00:00:00,LAL vs. UTA,23.55,14,5,4,0,0,1,0.357,0.143,1.0,15,25.0,2024-25
1629029,Luka Dončić,2024-12-25T00:00:00,DAL vs. MIN,16.216666666666665,14,5,2,1,0,3,0.556,0.6,1.0,-6,23.0,2024-25
1629029,Luka Dončić,2024-12-23T00:00:00,DAL vs. POR,29.783333333333335,27,7,7,1,0,3,0.526,0.143,0.75,16,45.9,2024-25
1629029,Luka Dončić,2024-12-15T00:00:00,DAL @ GSW,37.848333333333336,45,11,13,3,2,3,0.696,0.545,0.778,18,89.7,2024-25
1629029,Luka Dončić,2024-12-10T00:00:00,DAL @ OKC,40.163333333333334,16,11,5,4,0,6,0.333,0.25,0.8,-14,42.7,2024-25
1629029,Luka Dončić,2024-12-07T00:00:00,DAL @ TOR,38.233333333333334,30,13,11,4,0,4,0.45,0.462,1.0,10,70.1,2024-25
1629029,Luka Dončić,2024-12-05T00:00:00,DAL @ WAS,32.4,21,10,10,2,1,4,0.412,0.3,0.8,36,53.0,2024-25
1629029,Luka Dončić,2024-12-03T00:00:00,DAL vs. MEM,40.473333333333336,37,12,4,4,1,3,0.5,0.556,0.625,16,69.4,2024-25
1629029,Luka Dončić,2024-12-01T00:00:00,DAL @ POR,36.26833333333333,36,7,13,3,0,3,0.625,0.4,0.5,1,69.9,2024-25
1629029,Luka Dončić,2024-11-19T00:00:00,DAL vs. NOP,29.616666666666667,26,5,5,3,1,3,0.625,0.375,0.6,28,48.5,2024-25
1629029,Luka Dončić,2024-11-16T00:00:00,DAL vs. SAS,28.4,16,6,6,2,0,4,0.375,0.333,0.333,15,34.2,2024-25
1629029,Luka Dončić,2024-11-14T00:00:00,DAL @ UTA,38.06666666666667,37,7,9,1,0,3,0.52,0.308,1.0,-8,58.9,2024-25
1629029,Luka Dončić,2024-11-12T00:00:00,DAL @ GSW,41.083333333333336,31,8,6,3,0,5,0.481,0.2,1.0,2,53.6,2024-25
1629029,Luka Dončić,2024-11-10T00:00:00,DAL @ DEN,40.85,24,9,9,1,1,5,0.474,0.25,0.667,5,49.3,2024-25
1629029,Luka Dončić,2024-11-08T00:00:00,DAL vs. PHX,42.18333333333333,30,7,7,1,0,3,0.44,0.417,1.0,-4,48.9,2024-25
1629029,Luka Dončić,2024-11-06T00:00:00,DAL vs. CHI,32.31666666666667,27,7,13,4,0,5,0.421,0.375,0.889,35,61.9,2024-25
1629029,Luka Dončić,2024-11-04T00:00:00,DAL vs. IND,42.335,34,7,15,2,0,2,0.375,0.4,0.8,-3,68.9,2024-25
1629029,Luka Dončić,2024-11-03T00:00:00,DAL vs. ORL,31.716666666666665,32,9,7,0,0,4,0.5,0.385,0.714,21,49.3,2024-25
1629029,Luka Dončić,2024-10-31T00:00:00,DAL vs. HOU,37.513333333333335,29,5,2,1,0,1,0.48,0.429,0.5,-2,40.0,2024-25
1629029,Luka Dončić,2024-10-29T00:00:00,DAL @ MIN,40.15,24,8,8,1,0,3,0.37,0.125,0.75,3,45.6,2024-25
1629029,Luka Dončić,2024-10-28T00:00:00,DAL vs. UTA,33.2,15,9,8,2,1,2,0.227,0.111,0.667,5,44.8,2024-25
1629029,Luka Dončić,2024-10-26T00:00:00,DAL @ PHX,39.416666666666664,40,10,4,0,1,2,0.48,0.385,0.917,-12,59.0,2024-25
1629029,Luka Dončić,2024-10-24T00:00:00,DAL vs. SAS,36.278333333333336,28,10,8,1,1,4,0.36,0.364,0.75,6,54.0,2024-25
1629029,Luka Dončić,2026-04-02T00:00:00,LAL @ OKC,25.7,12,4,7,1,0,6,0.3,0.143,0.833,-25,24.3,2025-26
1629029,Luka Dončić,2026-03-31T00:00:00,LAL vs. CLE,33.95,42,5,12,2,0,0,0.5,0.462,1.0,21,72.0,2025-26
1629029,Luka Dončić,2026-03-27T00:00:00,LAL vs. BKN,38.68333333333333,41,8,3,3,1,5,0.6,0.5,1.0,19,62.1,2025-26
1629029,Luka Dončić,2026-03-25T00:00:00,LAL @ IND,37.5,43,6,7,1,0,5,0.5,0.364,0.9,6,58.7,2025-26
1629029,Luka Dončić,2026-03-23T00:00:00,LAL @ DET,38.81666666666667,32,7,6,3,0,3,0.379,0.231,0.875,7,55.4,2025-26
1629029,Luka Dončić,2026-03-21T00:00:00,LAL @ ORL,38.18333333333333,33,5,8,4,1,4,0.4,0.231,0.667,10,62.0,2025-26
1629029,Luka Dončić,2026-03-19T00:00:00,LAL @ MIA,37.6,60,7,3,5,0,2,0.6,0.529,0.789,7,85.9,2025-26
1629029,Luka Dončić,2026-03-18T00:00:00,LAL @ HOU,37.68333333333333,40,9,10,1,0,5,0.48,0.412,0.643,2,63.8,2025-26
1629029,Luka Dončić,2026-03-16T00:00:00,LAL @ HOU,39.56666666666667,36,6,4,2,0,4,0.519,0.333,0.8,6,51.2,2025-26
1629029,Luka Dončić,2026-03-14T00:00:00,LAL vs. DEN,43.016666666666666,30,11,13,1,3,6,0.385,0.286,0.667,-4,68.7,2025-26
1629029,Luka Dončić,2026-03-12T00:00:00,LAL vs. CHI,36.71666666666667,51,10,9,3,1,1,0.548,0.643,0.889,15,87.5,2025-26
1629029,Luka Dončić,2026-03-10T00:00:00,LAL vs. MIN,34.93333333333333,31,11,11,2,1,4,0.458,0.333,0.833,20,65.7,2025-26
1629029,Luka Dončić,2026-03-08T00:00:00,LAL vs. NYK,38.4,35,8,4,2,0,6,0.44,0.313,0.8,14,50.6,2025-26
1629029,Luka Dončić,2026-03-06T00:00:00,LAL vs. IND,31.683333333333334,44,9,5,3,2,3,0.56,0.5,0.9,20,74.3,2025-26
1629029,Luka Dončić,2026-03-05T00:00:00,LAL @ DEN,40.4,27,11,7,4,0,3,0.458,0.3,0.5,0,59.7,2025-26
1629029,Luka Dončić,2026-03-03T00:00:00,LAL vs. NOP,37.67,27,10,7,0,1,7,0.455,0.3,0.8,1,45.5,2025-26
1629029,Luka Dončić,2026-03-01T00:00:00,LAL vs. SAC,29.211666666666666,28,5,9,1,1,1,0.625,0.5,0.571,18,52.5,2025-26
1629029,Luka Dončić,2026-02-28T00:00:00,LAL @ GSW,29.251666666666665,26,6,8,1,1,2,0.529,0.444,1.0,26,49.2,2025-26
1629029,Luka Dončić,2026-02-26T00:00:00,LAL @ PHX,39.31666666666667,41,8,8,2,0,3,0.571,0.545,0.917,9,65.6,2025-26
1629029,Luka Dončić,2026-02-24T00:00:00,LAL vs. ORL,37.86666666666667,22,9,15,0,1,2,0.333,0.2,0.444,1,56.3,2025-26
1629029,Luka Dončić,2026-02-22T00:00:00,LAL vs. BOS,32.516666666666666,25,5,3,0,1,2,0.409,0.571,0.5,-21,36.5,2025-26
1629029,Luka Dončić,2026-02-20T00:00:00,LAL vs. LAC,37.88333333333333,38,6,11,3,1,2,0.44,0.571,0.727,6,71.7,2025-26
1629029,Luka Dončić,2026-02-05T00:00:00,LAL vs. PHI,15.95,10,4,2,0,0,5,0.3,0.0,1.0,-10,12.8,2025-26
1629029,Luka Dončić,2026-02-03T00:00:00,LAL @ BKN,28.816666666666666,24,6,5,1,0,5,0.444,0.364,0.667,19,36.7,2025-26
1629029,Luka Dončić,2026-02-01T00:00:00,LAL @ NYK,36.87833333333333,30,15,8,0,0,3,0.435,0.357,0.833,-13,57.0,2025-26
1629029,Luka Dončić,2026-01-30T00:00:00,LAL @ WAS,30.533333333333335,37,11,13,3,0,5,0.619,0.462,0.714,21,73.7,2025-26
1629029,Luka Dončić,2026-01-28T00:00:00,LAL @ CLE,29.766666666666666,29,5,6,0,0,2,0.6,0.375,0.333,-23,42.0,2025-26
1629029,Luka Dončić,2026-01-26T00:00:00,LAL @ CHI,38.07833333333333,46,7,12,0,0,3,0.6,0.571,0.667,6,69.4,2025-26
1629029,Luka Dončić,2026-01-24T00:00:00,LAL @ DAL,39.14666666666667,33,8,11,1,1,5,0.533,0.375,0.933,18,60.1,2025-26
1629029,Luka Dončić,2026-01-22T00:00:00,LAL @ LAC,39.21666666666667,32,11,8,3,0,1,0.407,0.231,0.7,-17,65.2,2025-26
1629029,Luka Dončić,2026-01-20T00:00:00,LAL @ DEN,35.65,38,13,10,2,0,3,0.571,0.333,0.917,-2,71.6,2025-26
1629029,Luka Dončić,2026-01-18T00:00:00,LAL vs. TOR,33.7,25,2,7,1,1,4,0.348,0.417,0.8,-3,39.9,2025-26
1629029,Luka Dončić,2026-01-15T00:00:00,LAL vs. CHA,35.63333333333333,39,3,4,0,0,1,0.577,0.545,0.429,-13,47.6,2025-26
1629029,Luka Dončić,2026-01-13T00:00:00,LAL vs. ATL,33.28333333333333,27,5,12,0,1,7,0.438,0.556,0.8,27,47.0,2025-26
1629029,Luka Dončić,2026-01-12T00:00:00,LAL @ SAC,36.93,42,7,8,4,0,4,0.64,0.222,1.0,-10,70.4,2025-26
1629029,Luka Dončić,2026-01-09T00:00:00,LAL vs. MIL,36.08,24,9,9,2,0,3,0.32,0.667,0.5,-14,51.3,2025-26
1629029,Luka Dončić,2026-01-07T00:00:00,LAL @ SAS,38.33166666666666,38,10,10,3,0,7,0.5,0.222,0.625,-7,67.0,2025-26
1629029,Luka Dončić,2026-01-06T00:00:00,LAL @ NOP,37.483333333333334,30,2,10,2,1,5,0.5,0.3,0.556,2,51.4,2025-26
1629029,Luka Dončić,2026-01-04T00:00:00,LAL vs. MEM,38.88333333333333,36,9,8,0,1,3,0.5,0.4,0.923,9,58.8,2025-26
1629029,Luka Dončić,2026-01-02T00:00:00,LAL vs. MEM,37.55,34,6,8,2,0,6,0.444,0.143,0.85,3,53.2,2025-26
1629029,Luka Dončić,2025-12-30T00:00:00,LAL vs. DET,35.733333333333334,30,5,11,0,0,8,0.409,0.273,0.692,-15,44.5,2025-26
1629029,Luka Dončić,2025-12-28T00:00:00,LAL vs. SAC,32.733333333333334,34,5,7,3,1,5,0.478,0.357,0.875,22,57.5,2025-26
1629029,Luka Dončić,2025-12-25T00:00:00,LAL vs. HOU,33.916666666666664,25,5,7,1,2,6,0.529,0.375,0.571,-25,44.5,2025-26
1629029,Luka Dončić,2025-12-20T00:00:00,LAL @ LAC,19.566666666666666,12,5,2,0,0,4,0.308,0.167,0.6,-13,17.0,2025-26
1629029,Luka Dončić,2025-12-18T00:00:00,LAL @ UTA,39.555,45,11,14,5,0,1,0.5,0.333,0.813,-5,93.2,2025-26
1629029,Luka Dončić,2025-12-14T00:00:00,LAL @ PHX,38.195,29,3,6,1,0,6,0.28,0.143,0.929,-5,38.6,2025-26
1629029,Luka Dončić,2025-12-10T00:00:00,LAL vs. SAS,40.93333333333333,35,5,8,1,0,3,0.458,0.375,0.714,-2,53.0,2025-26
1629029,Luka Dončić,2025-12-07T00:00:00,LAL @ PHI,38.95,31,15,11,0,2,5,0.375,0.222,0.786,12,66.5,2025-26
1629029,Luka Dončić,2025-12-01T00:00:00,LAL vs. PHX,31.55,38,11,5,0,0,9,0.577,0.375,1.0,-25,49.7,2025-26
1629029,Luka Dončić,2025-11-30T00:00:00,LAL vs. NOP,35.06666666666667,34,12,7,1,1,2,0.409,0.333,0.857,8,62.9,2025-26
1629029,Luka Dončić,2025-11-28T00:00:00,LAL vs. DAL,40.3,35,5,11,0,1,4,0.556,0.444,1.0,15,56.5,2025-26
1629029,Luka Dončić,2025-11-25T00:00:00,LAL vs. LAC,38.266666666666666,43,9,13,1,1,3,0.5,0.583,0.727,9,76.3,2025-26
1629029,Luka Dončić,2025-11-23T00:00:00,LAL @ UTA,40.166666666666664,33,11,8,3,0,6,0.417,0.25,0.833,5,61.2,2025-26
1629029,Luka Dončić,2025-11-18T00:00:00,LAL vs. UTA,34.22833333333333,37,5,10,4,0,8,0.5,0.2,0.813,10,62.0,2025-26
1629029,Luka Dončić,2025-11-15T00:00:00,LAL @ MIL,38.21666666666667,41,9,6,1,2,3,0.474,0.455,0.9,25,66.8,2025-26
1629029,Luka Dončić,2025-11-14T00:00:00,LAL @ NOP,40.21666666666667,24,7,12,2,1,3,0.375,0.375,0.692,30,56.4,2025-26
1629029,Luka Dončić,2025-11-12T00:00:00,LAL @ OKC,32.81666666666667,19,7,7,2,0,4,0.35,0.143,0.571,-31,39.9,2025-26
1629029,Luka Dončić,2025-11-10T00:00:00,LAL @ CHA,38.416666666666664,38,6,7,1,0,2,0.5,0.333,1.0,16,56.7,2025-26
1629029,Luka Dončić,2025-11-08T00:00:00,LAL @ ATL,26.65,22,5,11,1,0,5,0.412,0.4,0.667,-21,42.5,2025-26
1629029,Luka Dončić,2025-11-05T00:00:00,LAL vs. SAS,41.615,35,9,13,5,2,4,0.333,0.364,0.765,4,82.3,2025-26
1629029,Luka Dončić,2025-11-02T00:00:00,LAL vs. MIA,38.32833333333333,29,11,10,3,0,5,0.409,0.091,0.833,14,61.2,2025-26
1629029,Luka Dončić,2025-10-31T00:00:00,LAL @ MEM,38.825,44,12,6,0,0,5,0.519,0.4,0.769,-2,62.4,2025-26
1629029,Luka Dončić,2025-10-24T00:00:00,LAL vs. MIN,34.91,49,11,8,0,0,3,0.609,0.417,0.842,18,71.2,2025-26
1629029,Luka Dončić,2025-10-21T00:00:00,LAL vs. GSW,40.983333333333334,43,12,9,2,1,3,0.63,0.2,0.7,-8,76.9,2025-26
203954,Joel Embiid,2022-04-09T00:00:00,PHI vs. IND,36.95166666666667,41,20,4,2,1,5,0.824,1.0,0.733,11,75.0,2021-22
203954,Joel Embiid,2022-04-07T00:00:00,PHI @ TOR,37.333333333333336,30,10,2,1,1,5,0.455,0.0,0.833,8,46.0,2021-22
203954,Joel Embiid,2022-04-05T00:00:00,PHI @ IND,38.65,45,13,2,0,1,3,0.6,0.667,0.7,20,63.6,2021-22
203954,Joel Embiid,2022-04-03T00:00:00,PHI @ CLE,38.05,44,17,3,1,5,3,0.462,0.5,0.85,16,83.9,2021-22
203954,Joel Embiid,2022-04-02T00:00:00,PHI vs. CHA,31.35,29,14,6,0,0,4,0.75,0.333,0.667,26,50.8,2021-22
203954,Joel Embiid,2022-03-31T00:00:00,PHI @ DET,36.53333333333333,37,15,3,1,2,7,0.579,0.5,0.875,-1,61.5,2021-22
203954,Joel Embiid,2022-03-29T00:00:00,PHI vs. MIL,38.583333333333336,29,14,7,1,0,4,0.524,0.6,0.667,3,55.3,2021-22
203954,Joel Embiid,2022-03-27T00:00:00,PHI @ PHX,37.57833333333333,37,15,2,3,2,4,0.519,0.2,0.667,-15,69.0,2021-22
203954,Joel Embiid,2022-03-25T00:00:00,PHI @ LAC,27.886666666666667,27,10,2,1,2,3,0.474,0.667,0.875,23,48.0,2021-22
203954,Joel Embiid,2022-03-23T00:00:00,PHI @ LAL,34.31,30,10,3,3,3,2,0.579,0.0,0.667,2,62.5,2021-22
203954,Joel Embiid,2022-03-20T00:00:00,PHI vs. TOR,37.23833333333334,21,13,2,1,1,1,0.3,0.0,0.818,7,44.6,2021-22
203954,Joel Embiid,2022-03-18T00:00:00,PHI vs. DAL,33.835,32,8,4,5,1,6,0.55,0.333,0.889,5,59.6,2021-22
203954,Joel Embiid,2022-03-16T00:00:00,PHI @ CLE,34.49,35,17,5,0,0,3,0.684,0.333,0.8,-1,59.9,2021-22
203954,Joel Embiid,2022-03-14T00:00:00,PHI vs. DEN,36.32833333333333,34,9,4,1,2,5,0.55,1.0,0.9,2,54.8,2021-22
203954,Joel Embiid,2022-03-13T00:00:00,PHI @ ORL,41.28333333333333,35,16,7,1,2,2,0.321,0.4,0.882,11,71.7,2021-22
203954,Joel Embiid,2022-03-10T00:00:00,PHI vs. BKN,30.463333333333335,27,12,2,0,1,4,0.294,0.667,0.789,-30,43.4,2021-22
203954,Joel Embiid,2022-03-07T00:00:00,PHI vs. CHI,36.32333333333333,43,14,2,2,3,2,0.556,0.333,0.75,14,75.8,2021-22
203954,Joel Embiid,2022-03-05T00:00:00,PHI @ MIA,36.15,22,15,2,2,0,4,0.267,0.0,1.0,-12,45.0,2021-22
203954,Joel Embiid,2022-03-04T00:00:00,PHI vs. CLE,36.11666666666667,22,9,5,2,0,2,0.5,0.0,0.889,-1,44.3,2021-22
203954,Joel Embiid,2022-03-02T00:00:00,PHI vs. NYK,34.763333333333335,27,12,4,1,2,4,0.467,0.5,0.846,22,52.4,2021-22
203954,Joel Embiid,2022-02-27T00:00:00,PHI @ NYK,36.13333333333333,37,9,3,1,4,2,0.389,0.0,0.852,18,65.3,2021-22
203954,Joel Embiid,2022-02-25T00:00:00,PHI @ MIN,31.35,34,10,3,1,0,2,0.556,0.6,0.846,25,51.5,2021-22
203954,Joel Embiid,2022-02-17T00:00:00,PHI @ MIL,37.05,42,14,5,1,0,6,0.667,0.75,0.786,13,63.3,2021-22
203954,Joel Embiid,2022-02-15T00:00:00,PHI vs. BOS,26.35,19,9,6,0,1,3,0.333,0.0,0.813,-34,38.8,2021-22
203954,Joel Embiid,2022-02-12T00:00:00,PHI vs. CLE,32.766666666666666,40,14,10,3,0,4,0.5,0.8,0.933,24,76.8,2021-22
203954,Joel Embiid,2022-02-11T00:00:00,PHI vs. OKC,34.625,25,19,4,1,5,4,0.32,0.143,0.727,14,67.8,2021-22
203954,Joel Embiid,2022-02-08T00:00:00,PHI vs. PHX,32.516666666666666,34,12,3,3,0,2,0.52,0.25,1.0,-4,59.9,2021-22
203954,Joel Embiid,2022-02-06T00:00:00,PHI @ CHI,32.016666666666666,40,10,3,0,1,4,0.609,0.5,0.909,11,55.5,2021-22
203954,Joel Embiid,2022-02-04T00:00:00,PHI @ DAL,32.99666666666667,27,13,4,2,3,1,0.412,0.4,0.786,-17,62.6,2021-22
203954,Joel Embiid,2022-02-02T00:00:00,PHI vs. WAS,35.11666666666667,27,14,6,1,1,0,0.407,0.0,0.625,4,58.8,2021-22
203954,Joel Embiid,2022-01-29T00:00:00,PHI vs. SAC,34.916666666666664,36,12,6,0,1,4,0.556,0.4,0.778,5,58.4,2021-22
203954,Joel Embiid,2022-01-27T00:00:00,PHI vs. LAL,34.66166666666667,26,9,7,1,2,4,0.45,0.0,0.615,21,52.3,2021-22
203954,Joel Embiid,2022-01-25T00:00:00,PHI vs. NOP,33.166666666666664,42,14,4,0,4,3,0.5,0.0,0.9,6,73.8,2021-22
203954,Joel Embiid,2022-01-23T00:00:00,PHI @ SAS,31.666666666666668,38,12,6,0,1,1,0.5,0.333,0.833,8,63.4,2021-22
203954,Joel Embiid,2022-01-21T00:00:00,PHI vs. LAC,36.53333333333333,40,13,6,0,1,5,0.6,1.0,0.7,-6,62.6,2021-22
203954,Joel Embiid,2022-01-19T00:00:00,PHI vs. ORL,27.046666666666667,50,12,2,1,3,2,0.739,0.25,0.882,24,77.4,2021-22
203954,Joel Embiid,2022-01-17T00:00:00,PHI @ WAS,29.3,32,8,1,0,0,4,0.5,0.75,0.9,-15,39.1,2021-22
203954,Joel Embiid,2022-01-15T00:00:00,PHI @ MIA,36.278333333333336,32,12,3,1,1,2,0.545,0.0,0.727,16,54.9,2021-22
203954,Joel Embiid,2022-01-14T00:00:00,PHI vs. BOS,32.4,25,13,6,1,1,2,0.467,0.286,1.0,20,53.6,2021-22
203954,Joel Embiid,2022-01-12T00:00:00,PHI vs. CHA,32.68333333333333,31,6,3,0,1,7,0.588,0.333,0.714,-16,38.7,2021-22
203954,Joel Embiid,2022-01-10T00:00:00,PHI @ HOU,26.4,31,8,6,1,2,2,0.563,0.0,1.0,12,56.6,2021-22
203954,Joel Embiid,2022-01-07T00:00:00,PHI vs. SAS,31.95,31,12,7,0,1,4,0.435,0.0,0.733,26,54.9,2021-22
203954,Joel Embiid,2022-01-05T00:00:00,PHI @ ORL,33.24166666666667,31,5,4,1,1,6,0.545,0.0,0.7,1,43.0,2021-22
203954,Joel Embiid,2022-01-03T00:00:00,PHI vs. HOU,29.783333333333335,31,15,10,1,2,6,0.6,0.5,0.857,20,67.0,2021-22
203954,Joel Embiid,2021-12-30T00:00:00,PHI @ BKN,32.03333333333333,34,7,1,3,1,2,0.478,0.6,0.75,0,53.9,2021-22
203954,Joel Embiid,2021-12-28T00:00:00,PHI @ TOR,34.1,36,11,4,1,1,2,0.688,0.667,0.857,-4,59.2,2021-22
203954,Joel Embiid,2021-12-26T00:00:00,PHI @ WAS,30.65,36,13,1,1,2,1,0.706,0.4,0.909,25,61.1,2021-22
203954,Joel Embiid,2021-12-23T00:00:00,PHI vs. ATL,35.516666666666666,23,10,2,1,2,2,0.353,1.0,0.9,-11,45.0,2021-22
203954,Joel Embiid,2021-12-20T00:00:00,PHI @ BOS,40.223333333333336,41,10,5,2,4,5,0.519,0.2,0.857,4,73.5,2021-22
203954,Joel Embiid,2021-12-16T00:00:00,PHI @ BKN,33.21666666666667,32,9,6,1,0,2,0.55,0.333,0.818,-5,52.8,2021-22
203954,Joel Embiid,2021-12-15T00:00:00,PHI vs. MIA,37.093333333333334,17,14,5,1,1,1,0.385,0.2,1.0,7,46.3,2021-22
203954,Joel Embiid,2021-12-11T00:00:00,PHI vs. GSW,32.516666666666666,26,9,4,2,0,4,0.438,0.25,1.0,-9,44.8,2021-22
203954,Joel Embiid,2021-12-09T00:00:00,PHI vs. UTA,30.23,19,9,2,3,1,1,0.444,0.25,1.0,-3,43.8,2021-22
